td_id,spotsID,scenicSpots,time,day,people,cost
18569962,12711,云南,2018-12-29,10, 和朋友,5000RMB
18998281,12711,云南,2019-01-19,15,一个人,3000RMB
18820966,12711,云南,2019-09-09,8, 和朋友,4000RMB
18599131,12711,云南,2020-01-16,6, 和朋友,3000RMB
18936301,12711,云南,2019-12-06,18,情侣/夫妻,6000RMB
18745531,12711,云南,2020-02-07,4, 和朋友,null
18970237,12711,云南,2018-11-23,16, 和朋友,3000RMB
18757819,12711,云南,2019-11-16,7,情侣/夫妻,5000RMB
18837166,12711,云南,null,null,null,null
18889909,12711,云南,null,null,null,null
18621331,12711,云南,null,null,null,null
7107110,12711,云南,null,null,null,null
18887935,12711,云南,2020-01-18,8,情侣/夫妻,10000RMB
11842970,12711,云南,2019-02-01,5, 和朋友,3000RMB
10896042,12711,云南,2018-10-03,7,一个人,5000RMB
17118436,12711,云南,2019-06-28,9,家庭出游,2000RMB
19188427,12711,云南,2020-04-18,3,一个人,2000RMB
19235374,12711,云南,2020-03-28,1,家庭出游,50RMB
19235425,12711,云南,2020-03-28,1,家庭出游,50RMB
18608434,12711,云南,2019-03-04,8, 和朋友,8000RMB
19215472,12711,云南,2018-07-20,11, 和朋友,null
19236826,12711,云南,2020-04-18,3,情侣/夫妻,200RMB
19227595,12711,云南,null,null,null,null
19235248,12711,云南,2018-02-20,6, 和朋友,6000RMB
19235494,12711,云南,2018-10-30,12, 和朋友,5000RMB
18549910,12711,云南,2020-01-19,9,家庭出游,2300RMB
18574096,12711,云南,2020-01-06,10,其它,5000RMB
17303125,12711,云南,2019-09-29,9,情侣/夫妻,4000RMB
18386731,12711,云南,2019-11-16,9,情侣/夫妻,null
18270712,12711,云南,2019-01-01,365, 和朋友,null
18586417,12711,云南,2020-01-02,6,一个人,1200RMB
19047313,12711,云南,2020-03-21,9,一个人,4000RMB
11742638,12711,云南,2019-01-17,10,其它,4000RMB
9133125,12711,云南,2018-01-27,16, 和朋友,6000RMB
8907130,12711,云南,2018-04-01,7,其它,3750RMB
6143048,12711,云南,2016-08-07,19, 和朋友,7000RMB
18829828,12711,云南,2020-01-07,7,情侣/夫妻,3500RMB
11715594,12711,云南,2015-04-28,27,一个人,11000RMB
18684391,12711,云南,2019-04-15,7,情侣/夫妻,5000RMB
8324506,12711,云南,2017-12-29,4,一个人,2500RMB
11750182,12711,云南,2019-01-29,10,家庭出游,4300RMB
16862044,12711,云南,2019-07-18,23,家庭出游,null
16720723,12711,云南,2016-03-12,9, 和朋友,5000RMB
18445030,12711,云南,2019-02-02,9,情侣/夫妻,5000RMB
3271173,12711,云南,2014-12-26,7, 和朋友,3500RMB
18683944,12711,云南,null,null,null,null
6329402,12711,云南,2016-02-08,10, 和朋友,null
12446178,12711,云南,2019-01-13,9,家庭出游,null
10834542,12711,云南,2018-05-13,7,一个人,2000RMB
3351552,12711,云南,2013-09-04,8,情侣/夫妻,4500RMB
18557479,12711,云南,2020-01-14,7,其它,3200RMB
13386379,12711,云南,2017-07-05,16,一个人,7860RMB
17919700,12711,云南,2019-11-10,8,带孩子,5000RMB
5633651,12711,云南,2014-07-14,8,其它,null
7724993,12711,云南,2017-06-20,26,一个人,8000RMB
16922041,12711,云南,2018-05-01,8,情侣/夫妻,5000RMB
18561838,12711,云南,2019-12-13,15,一个人,13000RMB
6815741,12711,云南,2017-03-30,15,情侣/夫妻,11500RMB
14388955,12711,云南,2019-06-18,11, 和朋友,6000RMB
6581852,12711,云南,2016-08-04,10, 和朋友,null
17321893,12711,云南,2019-08-14,6,家庭出游,2300RMB
18596344,12711,云南,2020-01-03,10,带孩子,3000RMB
17450092,12711,云南,2019-04-04,3,一个人,3000RMB
6531701,12711,云南,2016-11-20,7, 和朋友,3500RMB
15780648,12711,云南,2019-06-01,9, 和朋友,8000RMB
11504358,12711,云南,2018-09-08,8,家庭出游,2500RMB
12718894,12711,云南,2019-04-08,6, 和朋友,3500RMB
7357829,12711,云南,2017-07-05,5,家庭出游,2500RMB
5533090,12711,云南,2016-04-29,10, 和朋友,15000RMB
11455242,12711,云南,2017-05-10,14, 和朋友,5000RMB
9302761,12711,云南,2018-04-30,7,和同学,4000RMB
16789177,12711,云南,2019-08-15,30,一个人,null
10172722,12711,云南,2018-07-14,15, 和朋友,6000RMB
18957766,12711,云南,null,null,null,null
13703965,12711,云南,2019-05-30,9,情侣/夫妻,5000RMB
18896230,12711,云南,null,null,null,null
18869734,12711,云南,2020-03-16,1,家庭出游,100RMB
10403590,12711,云南,2018-04-29,8, 和朋友,4000RMB
3541283,12711,云南,null,null,null,null
17444710,12711,云南,2019-10-03,2, 和朋友,null
18608932,12711,云南,2019-12-24,8, 和朋友,3000RMB
16938085,12711,云南,2019-08-04,10,家庭出游,2500RMB
6669911,12711,云南,null,null,null,null
12756966,12711,云南,2019-05-13,11, 和朋友,null
13619683,12711,云南,2019-06-09,6,家庭出游,8000RMB
12785382,12711,云南,null,null,null,null
18853606,12711,云南,2019-02-21,16, 和朋友,null
7214210,12711,云南,2017-03-06,8,一个人,3000RMB
18842041,12711,云南,null,null,null,null
13698706,12711,云南,2018-12-31,10, 和朋友,5500RMB
3298817,12711,云南,2014-10-12,11, 和朋友,5000RMB
18622987,12711,云南,2017-12-29,9,家庭出游,null
8915150,12711,云南,2018-02-15,9,家庭出游,3000RMB
18643771,12711,云南,2018-02-21,7,家庭出游,5000RMB
16843690,12711,云南,2018-05-09,8,家庭出游,4000RMB
18659560,12711,云南,2019-08-26,10,家庭出游,null
17055616,12711,云南,2019-09-08,8, 和朋友,5000RMB
16817596,12711,云南,2018-10-27,8, 和朋友,5000RMB
3476938,12711,云南,2016-07-15,20,带孩子,8000RMB
18905728,12711,云南,null,null,null,null
6664397,12711,云南,2017-01-23,7, 和朋友,4000RMB
8990181,12711,云南,2018-03-17,8,家庭出游,4600RMB
17522746,12711,云南,2019-10-07,7,一个人,3000RMB
6884306,12711,云南,2017-03-24,11, 和朋友,5000RMB
3350258,12711,云南,null,null,null,null
18538030,12711,云南,2019-12-15,8,其它,6000RMB
7292186,12711,云南,null,null,null,null
16872301,12711,云南,2019-07-26,21,情侣/夫妻,15000RMB
8541026,12711,云南,2017-01-31,7,情侣/夫妻,10000RMB
11187962,12711,云南,2018-10-21,6,家庭出游,3200RMB
10411458,12711,云南,2018-07-07,5,家庭出游,3500RMB
18743581,12711,云南,2018-03-03,11,家庭出游,8350RMB
16225491,12711,云南,2019-07-16,6, 和朋友,6000RMB
18545092,12711,云南,2019-11-24,1,家庭出游,50RMB
7319786,12711,云南,2017-07-15,11,家庭出游,7000RMB
18207469,12711,云南,2019-12-07,10,情侣/夫妻,4000RMB
8325566,12711,云南,null,null,家庭出游,2000RMB
6549173,12711,云南,2016-12-23,12, 和朋友,4000RMB
19014871,12711,云南,2018-10-13,7, 和朋友,4600RMB
7743347,12711,云南,2016-12-20,5, 和朋友,3500RMB
17831047,12711,云南,null,null,null,null
11796950,12711,云南,2019-01-31,8,家庭出游,null
5312781,12711,云南,null,null,null,null
18077290,12711,云南,2013-05-19,9, 和朋友,null
11900386,12711,云南,2019-02-07,8, 和朋友,2700RMB
16836532,12711,云南,2019-08-09,9,情侣/夫妻,8000RMB
5478724,12711,云南,2016-04-03,14,情侣/夫妻,6000RMB
11237918,12711,云南,2018-04-01,6,一个人,2000RMB
18759280,12711,云南,2020-01-19,8,带孩子,2500RMB
10367226,12711,云南,null,null,一个人,null
11926218,12711,云南,2015-05-01,27,一个人,11000RMB
8322782,12711,云南,2016-07-14,17, 和朋友,5000RMB
18602131,12711,云南,2019-11-13,17,其它,3300RMB
11316850,12711,云南,2015-04-21,27,一个人,11000RMB
18207106,12711,云南,2019-12-20,4, 和朋友,2000RMB
18708601,12711,云南,2019-09-30,8,情侣/夫妻,4000RMB
6492965,12711,云南,2016-12-06,6, 和朋友,null
18554488,12711,云南,2020-01-23,5,家庭出游,null
11415266,12711,云南,2018-07-08,13,家庭出游,5000RMB
19098787,12711,云南,2019-12-09,8,家庭出游,4000RMB
18653941,12711,云南,2019-09-17,5,家庭出游,1500RMB
12469778,12711,云南,2019-04-13,8, 和朋友,5000RMB
7577456,12711,云南,2016-12-29,5, 和朋友,5000RMB
11307330,12711,云南,2017-04-02,5,情侣/夫妻,5000RMB
18162850,12711,云南,2019-10-14,10, 和朋友,null
17838733,12711,云南,2019-11-07,15,家庭出游,3200RMB
18634243,12711,云南,2019-04-06,9,一个人,5000RMB
9236341,12711,云南,2018-05-03,5, 和朋友,2600RMB
12023990,12711,云南,2018-06-14,10,家庭出游,5800RMB
18143671,12711,云南,2019-10-19,1,情侣/夫妻,200RMB
18773806,12711,云南,2020-12-12,1,家庭出游,300RMB
11750722,12711,云南,2018-11-10,7,家庭出游,4000RMB
17647225,12711,云南,2019-10-17,9,情侣/夫妻,3500RMB
8808294,12711,云南,2018-03-15,9,情侣/夫妻,5500RMB
17881768,12711,云南,2019-10-01,7, 和朋友,7000RMB
6653516,12711,云南,2016-11-11,10, 和朋友,10000RMB
6159698,12711,云南,null,null,null,null
3345951,12711,云南,null,null,null,null
18719575,12711,云南,2019-11-24,12,情侣/夫妻,null
9418145,12711,云南,2016-06-19,30, 和朋友,null
18539068,12711,云南,2019-02-09,12, 和朋友,9000RMB
18581266,12711,云南,2020-01-15,8,情侣/夫妻,3000RMB
5543788,12711,云南,2016-06-12,11,一个人,7000RMB
18935860,12711,云南,null,null,null,null
18634495,12711,云南,2020-01-17,6, 和朋友,2500RMB
5486830,12711,云南,2016-03-04,18,情侣/夫妻,null
6363419,12711,云南,2016-09-19,13,带孩子,null
18654553,12711,云南,null,null,情侣/夫妻,null
9881082,12711,云南,2018-07-05,8,其它,5000RMB
17849926,12711,云南,2019-02-08,14,情侣/夫妻,5100RMB
10100818,12711,云南,2018-07-24,14,一个人,5500RMB
12147002,12711,云南,2019-03-07,5, 和朋友,3500RMB
11897314,12711,云南,2018-12-30,8,家庭出游,5500RMB
11265046,12711,云南,2015-04-20,27,一个人,11000RMB
18758302,12711,云南,2019-10-12,7,一个人,1186RMB
18720220,12711,云南,2019-03-23,8,家庭出游,4000RMB
12000746,12711,云南,2019-02-04,14,家庭出游,5000RMB
18683611,12711,云南,2019-10-16,5, 和朋友,2800RMB
5453305,12711,云南,2016-02-06,11, 和朋友,1930RMB
17005579,12711,云南,2019-09-07,9,情侣/夫妻,16000RMB
3540573,12711,云南,null,null,null,null
5363245,12711,云南,2015-02-11,8,一个人,4000RMB
3306955,12711,云南,2015-02-14,12,情侣/夫妻,null
3298319,12711,云南,null,null, 和朋友,3000RMB
18515977,12711,云南,2020-01-12,15,家庭出游,3500RMB
18758005,12711,云南,2017-11-05,16, 和朋友,7000RMB
9599677,12711,云南,2018-01-25,33, 和朋友,8000RMB
7414988,12711,云南,2017-07-25,11, 和朋友,8757RMB
18915127,12711,云南,2019-04-15,10,一个人,5000RMB
18891067,12711,云南,null,null,null,null
12175458,12711,云南,2019-02-21,18, 和朋友,6500RMB
18654433,12711,云南,2019-05-09,8, 和朋友,5000RMB
9191865,12711,云南,2016-10-31,5, 和朋友,null
11912326,12711,云南,2018-11-16,6, 和朋友,5000RMB
11333874,12711,云南,2018-11-10,13,和同学,6000RMB
13915539,12711,云南,2019-06-14,2,家庭出游,1150RMB
9014433,12711,云南,2018-03-12,5, 和朋友,2800RMB
16533807,12711,云南,2019-08-02,8,和同学,null
8072013,12711,云南,2017-12-08,6, 和朋友,2234RMB
5720300,12711,云南,null,null,null,null
17844748,12711,云南,2019-10-29,12,家庭出游,3500RMB
16009092,12711,云南,null,null,null,null
18149425,12711,云南,2019-07-11,10,情侣/夫妻,4000RMB
6776600,12711,云南,2016-05-27,9, 和朋友,5000RMB
18109792,12711,云南,2019-12-05,7, 和朋友,null
7047971,12711,云南,2017-05-18,6,一个人,2500RMB
12065286,12711,云南,2019-02-16,8,情侣/夫妻,3650RMB
5592419,12711,云南,2015-10-07,17,家庭出游,5000RMB
6798065,12711,云南,2017-02-16,8,家庭出游,2150RMB
17340178,12711,云南,null,null,null,null
8787110,12711,云南,2018-01-13,7,情侣/夫妻,3900RMB
18794236,12711,云南,null,null,null,null
11617506,12711,云南,2018-12-30,8,null,4700RMB
10041830,12711,云南,2018-07-14,8,null,null
18950272,12711,云南,2020-03-25,1,其它,null
18694063,12711,云南,2019-12-22,11, 和朋友,3500RMB
11518994,12711,云南,2018-10-26,7,情侣/夫妻,null
18494029,12711,云南,2020-01-11,8, 和朋友,null
18797251,12711,云南,2017-06-26,7,情侣/夫妻,3000RMB
7450001,12711,云南,2016-09-20,6, 和朋友,3500RMB
11216442,12711,云南,2018-08-15,14,其它,null
18609046,12711,云南,2020-01-01,12,情侣/夫妻,10000RMB
6275789,12711,云南,2016-09-30,8, 和朋友,4565RMB
12173610,12711,云南,2019-03-07,12,家庭出游,3900RMB
6583121,12711,云南,2017-01-05,11,家庭出游,3000RMB
18865594,12711,云南,null,null,null,null
17252152,12711,云南,2019-10-01,2,带孩子,300RMB
19067023,12711,云南,2019-04-12,1,一个人,2200RMB
7496366,12711,云南,2013-07-20,9,家庭出游,4000RMB
8580946,12711,云南,2018-02-16,9,家庭出游,2500RMB
11735114,12711,云南,2019-01-18,10,一个人,3000RMB
11278054,12711,云南,2018-07-13,10,家庭出游,4500RMB
16870333,12711,云南,2019-08-10,9,家庭出游,3500RMB
8720806,12711,云南,2018-03-06,7,一个人,3000RMB
5442867,12711,云南,2015-05-28,12,一个人,2500RMB
18180016,12711,云南,null,null,null,null
5344029,12711,云南,2015-05-22,10, 和朋友,4000RMB
3330511,12711,云南,2015-02-26,32,其它,13000RMB
18967729,12711,云南,null,null,null,null
18786625,12711,云南,null,null,null,null
17647321,12711,云南,2019-10-10,10, 和朋友,4000RMB
7882432,12711,云南,2017-09-30,7,家庭出游,5000RMB
15690084,12711,云南,2019-03-12,8, 和朋友,4500RMB
7987533,12711,云南,2016-03-04,13,情侣/夫妻,5100RMB
16592004,12711,云南,2019-02-04,8, 和朋友,6000RMB
12104090,12711,云南,2019-02-13,10,家庭出游,5000RMB
17629483,12711,云南,2019-07-02,16, 和朋友,null
8056875,12711,云南,2017-11-13,12, 和朋友,null
7773340,12711,云南,2017-10-01,7,家庭出游,null
18560656,12711,云南,2020-01-17,7,情侣/夫妻,3000RMB
7388891,12711,云南,2017-03-27,7,情侣/夫妻,5000RMB
10819494,12711,云南,2018-10-01,7,家庭出游,2000RMB
6629582,12711,云南,2017-01-29,4,家庭出游,800RMB
11533526,12711,云南,2018-12-14,4,情侣/夫妻,1500RMB
8532566,12711,云南,2017-05-17,7,和同学,3500RMB
12028118,12711,云南,2018-05-01,6,情侣/夫妻,7600RMB
5486835,12711,云南,2016-03-04,18,情侣/夫妻,null
18905251,12711,云南,null,null,null,null
17284276,12711,云南,2019-09-30,5,其它,4500RMB
10827782,12711,云南,2018-08-25,8, 和朋友,5000RMB
8172062,12711,云南,2017-10-05,8, 和朋友,null
18544990,12711,云南,null,null, 和朋友,100RMB
17316925,12711,云南,2019-09-26,10,情侣/夫妻,5000RMB
8782514,12711,云南,2018-03-21,7,家庭出游,3000RMB
8625642,12711,云南,2016-03-15,8,家庭出游,6000RMB
8143774,12711,云南,2014-02-14,4,一个人,700RMB
5411056,12711,云南,2016-02-12,10, 和朋友,4000RMB
6889157,12711,云南,2017-03-15,7, 和朋友,2000RMB
6602777,12711,云南,null,null,null,null
7330658,12711,云南,null,null,null,null
15763704,12711,云南,2019-07-02,9,和同学,5500RMB
18665761,12711,云南,null,null,null,null
18284368,12711,云南,2019-12-16,6,情侣/夫妻,3000RMB
12011234,12711,云南,2019-02-06,6, 和朋友,5000RMB
18737098,12711,云南,2019-01-31,10,家庭出游,null
18639322,12711,云南,2019-11-06,2, 和朋友,null
8513742,12711,云南,2017-11-18,8,和同学,3200RMB
18771418,12711,云南,2018-03-27,6, 和朋友,4200RMB
5346069,12711,云南,2013-07-15,8, 和朋友,6000RMB
7126874,12711,云南,null,null,null,null
5528425,12711,云南,2016-06-09,16, 和朋友,6500RMB
12752478,12711,云南,2019-05-01,5, 和朋友,3000RMB
12642730,12711,云南,2019-04-28,5,其它,3000RMB
13850487,12711,云南,2018-08-23,8, 和朋友,3200RMB
8209242,12711,云南,2017-12-28,5,情侣/夫妻,4200RMB
8056233,12711,云南,2017-11-25,16,情侣/夫妻,6000RMB
16809847,12711,云南,2019-03-13,8,一个人,3000RMB
16718209,12711,云南,2019-08-07,8,带孩子,3200RMB
18588163,12711,云南,2020-01-18,7,其它,4000RMB
17263951,12711,云南,2019-09-21,5, 和朋友,4000RMB
18828790,12711,云南,2019-01-01,8, 和朋友,3000RMB
18582322,12711,云南,2020-01-20,8, 和朋友,3000RMB
7150133,12711,云南,2016-08-01,15,带孩子,10000RMB
3456751,12711,云南,2015-07-12,13, 和朋友,6100RMB
11433690,12711,云南,2018-11-21,20,情侣/夫妻,8000RMB
18016246,12711,云南,2019-10-01,7, 和朋友,5000RMB
19009537,12711,云南,2019-06-03,3, 和朋友,null
17234323,12711,云南,2019-09-11,6, 和朋友,4000RMB
10304210,12711,云南,null,null,null,null
11406502,12711,云南,2018-12-01,5, 和朋友,5000RMB
17022832,12711,云南,null,null,null,null
7119353,12711,云南,2016-05-31,14,情侣/夫妻,3000RMB
18566320,12711,云南,2020-01-20,7,其它,5000RMB
17835595,12711,云南,2019-09-08,8,带孩子,6000RMB
7993320,12711,云南,null,null,null,null
19093138,12711,云南,2020-04-13,1,家庭出游,100RMB
9964578,12711,云南,2018-06-30,9,家庭出游,5517RMB
7212878,12711,云南,2017-04-07,6, 和朋友,4000RMB
10177802,12711,云南,2018-08-13,9, 和朋友,8000RMB
8087212,12711,云南,2017-10-23,10,情侣/夫妻,5000RMB
12625194,12711,云南,2019-04-24,8, 和朋友,4500RMB
6918896,12711,云南,2014-05-08,23,一个人,null
5393007,12711,云南,2010-06-11,9,情侣/夫妻,null
7146536,12711,云南,2017-03-21,11, 和朋友,5200RMB
7118447,12711,云南,null,null,null,null
12033990,12711,云南,2019-03-02,7,和同学,2000RMB
18719242,12711,云南,2018-10-28,6,一个人,4000RMB
9025197,12711,云南,2018-04-14,9,情侣/夫妻,5000RMB
11807674,12711,云南,2019-01-27,10,家庭出游,3000RMB
6211616,12711,云南,2015-09-19,5,家庭出游,3000RMB
5347683,12711,云南,2015-10-31,9,情侣/夫妻,6000RMB
10991382,12711,云南,2018-10-05,9,家庭出游,3000RMB
18839197,12711,云南,2019-12-13,7,家庭出游,5000RMB
3478160,12711,云南,2015-02-28,9, 和朋友,null
5434290,12711,云南,2016-03-12,4, 和朋友,1700RMB
6784562,12711,云南,2016-12-20,12,情侣/夫妻,4500RMB
5496412,12711,云南,2016-02-10,10,带孩子,null
5367972,12711,云南,null,null,null,null
6981635,12711,云南,2015-12-01,10, 和朋友,5000RMB
12158126,12711,云南,2019-03-12,12,带孩子,3500RMB
18536614,12711,云南,2020-01-15,8,其它,5000RMB
6636494,12711,云南,null,null,null,null
9335397,12711,云南,null,null,null,null
10884742,12711,云南,2018-05-18,7, 和朋友,5000RMB
16496760,12711,云南,null,null,情侣/夫妻,null
12758298,12711,云南,2019-05-01,6,情侣/夫妻,4500RMB
11626370,12711,云南,2018-08-18,6,家庭出游,null
15563802,12711,云南,2019-07-06,7,情侣/夫妻,5000RMB
18309877,12711,云南,2019-09-02,null,null,null
6770789,12711,云南,2016-07-27,10, 和朋友,3000RMB
5336045,12711,云南,null,null,null,null
17867260,12711,云南,2019-11-21,19, 和朋友,null
11061570,12711,云南,2018-10-05,8,一个人,3200RMB
19027087,12711,云南,2019-11-13,7,家庭出游,null
16509276,12711,云南,2019-07-27,9,情侣/夫妻,5000RMB
18537175,12711,云南,2019-02-16,7,情侣/夫妻,null
11176398,12711,云南,2018-10-15,6,其它,3000RMB
6276893,12711,云南,2016-07-22,6, 和朋友,8000RMB
8847702,12711,云南,2018-01-25,17, 和朋友,8000RMB
7327154,12711,云南,2017-07-26,8, 和朋友,9000RMB
12521110,12711,云南,2019-03-27,15,情侣/夫妻,3000RMB
18675814,12711,云南,2020-01-18,6, 和朋友,6000RMB
18604240,12711,云南,2018-10-17,5,情侣/夫妻,4500RMB
7542056,12711,云南,2016-08-22,12, 和朋友,3000RMB
7762127,12711,云南,2015-08-08,15,情侣/夫妻,6000RMB
8536078,12711,云南,2018-01-27,23,家庭出游,15000RMB
15846291,12711,云南,2018-09-29,8,情侣/夫妻,6000RMB
18935824,12711,云南,null,null,null,null
18571648,12711,云南,2020-01-21,7, 和朋友,4000RMB
16273389,12711,云南,null,null,null,null
3474716,12711,云南,null,null,null,null
3355817,12711,云南,2015-04-30,5,情侣/夫妻,5000RMB
3454406,12711,云南,2015-07-19,8, 和朋友,5500RMB
10041362,12711,云南,2018-07-15,15,带孩子,null
18899836,12711,云南,null,null,null,null
12643978,12711,云南,2018-12-20,17,情侣/夫妻,5000RMB
12345582,12711,云南,2019-03-14,14,一个人,null
6768278,12711,云南,2016-06-03,8,家庭出游,4500RMB
18974674,12711,云南,null,null,null,null
18068020,12711,云南,2019-11-17,7,其它,5000RMB
5486439,12711,云南,2015-05-23,18,情侣/夫妻,null
18582643,12711,云南,2020-01-18,6,家庭出游,4000RMB
18934366,12711,云南,2020-01-20,7,家庭出游,null
18799873,12711,云南,null,null,null,null
13660807,12711,云南,null,null,null,null
12761898,12711,云南,null,null,null,null
18651889,12711,云南,2020-01-16,8,情侣/夫妻,5300RMB
18200200,12711,云南,2019-12-13,8,家庭出游,2500RMB
17881585,12711,云南,2019-10-27,6, 和朋友,4100RMB
8395322,12711,云南,2018-01-16,16,情侣/夫妻,4000RMB
17396779,12711,云南,null,null,带孩子,8000RMB
11835550,12711,云南,2019-02-01,3, 和朋友,3000RMB
9133897,12711,云南,2014-06-05,6, 和朋友,null
18751177,12711,云南,2020-01-18,6, 和朋友,3100RMB
7893145,12711,云南,2017-01-29,10, 和朋友,5000RMB
18834820,12711,云南,null,null,null,null
5469856,12711,云南,2016-04-25,6,情侣/夫妻,5000RMB
5438232,12711,云南,2016-02-27,10,其它,5800RMB
11846050,12711,云南,2019-01-15,12, 和朋友,5000RMB
7831033,12711,云南,2017-09-21,7, 和朋友,4000RMB
9088905,12711,云南,2018-03-24,8,一个人,3700RMB
18121096,12711,云南,2018-05-07,30,一个人,8000RMB
3335486,12711,云南,2015-03-20,10, 和朋友,3198RMB
7018787,12711,云南,2017-05-04,11,情侣/夫妻,null
12083146,12711,云南,2019-03-01,8, 和朋友,6000RMB
6657605,12711,云南,2017-03-01,7,家庭出游,null
15879219,12711,云南,2018-07-14,15,一个人,null
3320417,12711,云南,2014-11-24,7,一个人,1000RMB
5405642,12711,云南,null,null,null,null
13643797,12711,云南,2019-05-01,9, 和朋友,5000RMB
8865990,12711,云南,2018-02-13,12,家庭出游,6600RMB
7241828,12711,云南,2017-04-01,10,一个人,3500RMB
8575370,12711,云南,2018-02-19,6, 和朋友,5500RMB
18329824,12711,云南,2019-12-05,8, 和朋友,2500RMB
12214606,12711,云南,null,null,null,null
18270601,12711,云南,2019-12-06,5, 和朋友,1500RMB
7697369,12711,云南,2016-05-06,8,一个人,null
17799208,12711,云南,2001-07-27,8,其它,null
8493890,12711,云南,2016-12-03,8,一个人,4000RMB
5557046,12711,云南,2016-07-17,6,家庭出游,3000RMB
18890485,12711,云南,null,null,null,null
18555811,12711,云南,2020-01-19,6,家庭出游,5000RMB
6608411,12711,云南,2016-11-01,3,一个人,1000RMB
8033580,12711,云南,2017-11-11,11,一个人,2600RMB
17985517,12711,云南,null,null,null,null
10536830,12711,云南,2018-08-20,8,情侣/夫妻,3500RMB
15806100,12711,云南,2019-04-05,10, 和朋友,5000RMB
9478921,12711,云南,2017-07-11,10,其它,3000RMB
18418948,12711,云南,2015-09-09,7,一个人,2500RMB
18712471,12711,云南,2020-03-18,10,情侣/夫妻,3000RMB
15405576,12711,云南,null,null,null,null
7258961,12711,云南,2016-08-06,9, 和朋友,4000RMB
11042122,12711,云南,2018-10-21,7,家庭出游,5000RMB
8413674,12711,云南,2018-02-01,10,情侣/夫妻,4000RMB
6601928,12711,云南,null,null,null,null
17719909,12711,云南,2019-04-10,6, 和朋友,1300RMB
17249914,12711,云南,2019-10-03,4,带孩子,3500RMB
8326802,12711,云南,2018-01-16,9, 和朋友,6500RMB
10866118,12711,云南,2018-09-22,12,情侣/夫妻,7000RMB
18791968,12711,云南,null,null,null,null
17991409,12711,云南,2013-06-22,9,家庭出游,6000RMB
18281599,12711,云南,2019-12-17,5, 和朋友,3000RMB
18640570,12711,云南,2014-07-05,9,和同学,5000RMB
7208129,12711,云南,2015-11-15,21,一个人,8472RMB
3335652,12711,云南,2015-03-06,10, 和朋友,5500RMB
11980142,12711,云南,2019-02-05,10, 和朋友,5000RMB
3330302,12711,云南,2015-02-12,14,家庭出游,6000RMB
7127996,12711,云南,2017-05-15,11, 和朋友,4800RMB
17009041,12711,云南,2019-08-21,7,带孩子,6506RMB
11530778,12711,云南,2018-12-21,10, 和朋友,5000RMB
16621896,12711,云南,2016-10-17,9, 和朋友,4000RMB
11904306,12711,云南,2018-12-29,8, 和朋友,3000RMB
9169377,12711,云南,2018-03-31,9, 和朋友,5500RMB
9776549,12711,云南,2018-04-28,9,情侣/夫妻,4000RMB
18447931,12711,云南,2008-01-08,5, 和朋友,5000RMB
11276094,12711,云南,2016-11-17,5,一个人,null
12665362,12711,云南,2019-05-01,5, 和朋友,3000RMB
18534550,12711,云南,2020-01-21,5,家庭出游,null
5509721,12711,云南,2017-05-06,13,一个人,5000RMB
11757754,12711,云南,2018-11-10,6, 和朋友,2500RMB
